,sentence1,sentence2,score,label,label_name,emoji_list,shuffled_sentence2,shuffled_emoji_list,num_emojis,is_repeating_emojis
111,big tipper,[EM]grinning face[EM]person in suit levitating[EM],0.1,2,semineg_text,"[':grinning_face:', ':person_in_suit_levitating:']",[EM]person in suit levitating[EM]grinning face[EM],"[':person_in_suit_levitating:', ':grinning_face:']",2,False
112,big tipper,[EM]grinning face[EM]sad but relieved face[EM],0.1,2,semineg_text,"[':grinning_face:', ':sad_but_relieved_face:']",[EM]sad but relieved face[EM]grinning face[EM],"[':sad_but_relieved_face:', ':grinning_face:']",2,False
113,big tipper,[EM]grinning face[EM]microphone[EM],0.1,2,semineg_text,"[':grinning_face:', ':microphone:']",[EM]microphone[EM]grinning face[EM],"[':microphone:', ':grinning_face:']",2,False
114,big tipper,[EM]grinning face[EM]reminder ribbon[EM],0.1,2,semineg_text,"[':grinning_face:', ':reminder_ribbon:']",[EM]reminder ribbon[EM]grinning face[EM],"[':reminder_ribbon:', ':grinning_face:']",2,False
115,big tipper,[EM]grinning face[EM]man[EM],0.1,2,semineg_text,"[':grinning_face:', ':man:']",[EM]man[EM]grinning face[EM],"[':man:', ':grinning_face:']",2,False
116,big tipper,[EM]grinning face[EM]cityscape[EM],0.1,2,semineg_text,"[':grinning_face:', ':cityscape:']",[EM]cityscape[EM]grinning face[EM],"[':cityscape:', ':grinning_face:']",2,False
117,big tipper,[EM]grinning face[EM]bouquet[EM],0.1,2,semineg_text,"[':grinning_face:', ':bouquet:']",[EM]bouquet[EM]grinning face[EM],"[':bouquet:', ':grinning_face:']",2,False
118,big tipper,[EM]raising hands medium-dark skin tone[EM]woman in motorized wheelchair dark skin tone[EM],0.05,3,randneg_text,"[':raising_hands_medium-dark_skin_tone:', ':woman_in_motorized_wheelchair_dark_skin_tone:']",[EM]woman in motorized wheelchair dark skin tone[EM]raising hands medium-dark skin tone[EM],"[':woman_in_motorized_wheelchair_dark_skin_tone:', ':raising_hands_medium-dark_skin_tone:']",2,False
119,big day,[EM]red exclamation mark[EM]tear-off calendar[EM],1.0,0,emoji_annotations_text,"[':red_exclamation_mark:', ':tear-off_calendar:']",[EM]tear-off calendar[EM]red exclamation mark[EM],"[':tear-off_calendar:', ':red_exclamation_mark:']",2,False
120,big day,[EM]person with veil[EM]wedding[EM]man in tuxedo[EM],1.0,0,emoji_annotations_text,"[':person_with_veil:', ':wedding:', ':man_in_tuxedo:']",[EM]wedding[EM]person with veil[EM]man in tuxedo[EM],"[':wedding:', ':person_with_veil:', ':man_in_tuxedo:']",3,False
121,big day,[EM]couple with heart woman man[EM]person with veil[EM],1.0,0,emoji_annotations_text,"[':couple_with_heart_woman_man:', ':person_with_veil:']",[EM]person with veil[EM]couple with heart woman man[EM],"[':person_with_veil:', ':couple_with_heart_woman_man:']",2,False
122,big day,[EM]anxious face with sweat[EM]sun[EM],1.0,0,emoji_annotations_text,"[':anxious_face_with_sweat:', ':sun:']",[EM]sun[EM]anxious face with sweat[EM],"[':sun:', ':anxious_face_with_sweat:']",2,False
123,big day,[EM]man with veil[EM]woman with veil[EM]man in tuxedo[EM]woman in tuxedo[EM],1.0,0,emoji_annotations_text,"[':man_with_veil:', ':woman_with_veil:', ':man_in_tuxedo:', ':woman_in_tuxedo:']",[EM]woman with veil[EM]man with veil[EM]man in tuxedo[EM]woman in tuxedo[EM],"[':woman_with_veil:', ':man_with_veil:', ':man_in_tuxedo:', ':woman_in_tuxedo:']",4,False
124,big day,[EM]1st place medal[EM]sun[EM],1.0,0,emoji_annotations_text,"[':1st_place_medal:', ':sun:']",[EM]sun[EM]1st place medal[EM],"[':sun:', ':1st_place_medal:']",2,False
125,big day,[EM]face with crossed-out eyes[EM]face with crossed-out eyes[EM]face with crossed-out eyes[EM],1.0,0,emoji_annotations_text,"[':face_with_crossed-out_eyes:', ':face_with_crossed-out_eyes:', ':face_with_crossed-out_eyes:']",[EM]face with crossed-out eyes[EM]face with crossed-out eyes[EM]face with crossed-out eyes[EM],"[':face_with_crossed-out_eyes:', ':face_with_crossed-out_eyes:', ':face_with_crossed-out_eyes:']",3,True
126,big day,[EM]spiral calendar[EM],1.0,0,emoji_annotations_text,[':spiral_calendar:'],[EM]spiral calendar[EM],[':spiral_calendar:'],1,False
127,big day,[EM]grinning face[EM]bouquet[EM],0.5,1,baseline_text,"[':grinning_face:', ':bouquet:']",[EM]bouquet[EM]grinning face[EM],"[':bouquet:', ':grinning_face:']",2,False
128,big day,[EM]grinning face[EM]person in suit levitating[EM],0.1,2,semineg_text,"[':grinning_face:', ':person_in_suit_levitating:']",[EM]person in suit levitating[EM]grinning face[EM],"[':person_in_suit_levitating:', ':grinning_face:']",2,False
129,big day,[EM]grinning face[EM]sad but relieved face[EM],0.1,2,semineg_text,"[':grinning_face:', ':sad_but_relieved_face:']",[EM]sad but relieved face[EM]grinning face[EM],"[':sad_but_relieved_face:', ':grinning_face:']",2,False
130,big day,[EM]grinning face[EM]microphone[EM],0.1,2,semineg_text,"[':grinning_face:', ':microphone:']",[EM]microphone[EM]grinning face[EM],"[':microphone:', ':grinning_face:']",2,False
131,big day,[EM]grinning face[EM]reminder ribbon[EM],0.1,2,semineg_text,"[':grinning_face:', ':reminder_ribbon:']",[EM]reminder ribbon[EM]grinning face[EM],"[':reminder_ribbon:', ':grinning_face:']",2,False
132,big day,[EM]grinning face[EM]man[EM],0.1,2,semineg_text,"[':grinning_face:', ':man:']",[EM]man[EM]grinning face[EM],"[':man:', ':grinning_face:']",2,False
133,big day,[EM]grinning face[EM]cityscape[EM],0.1,2,semineg_text,"[':grinning_face:', ':cityscape:']",[EM]cityscape[EM]grinning face[EM],"[':cityscape:', ':grinning_face:']",2,False
134,big day,[EM]grinning face[EM],0.1,2,semineg_text,[':grinning_face:'],[EM]grinning face[EM],[':grinning_face:'],1,False
135,big day,[EM]copyright[EM]Japanese bargain button[EM],0.05,3,randneg_text,"[':copyright:', ':Japanese_bargain_button:']",[EM]Japanese bargain button[EM]copyright[EM],"[':Japanese_bargain_button:', ':copyright:']",2,False
136,hot doll,[EM]hot face[EM]girl[EM],1.0,0,emoji_annotations_text,"[':hot_face:', ':girl:']",[EM]girl[EM]hot face[EM],"[':girl:', ':hot_face:']",2,False
137,hot doll,[EM]nesting dolls[EM]fire[EM]fire[EM],1.0,0,emoji_annotations_text,"[':nesting_dolls:', ':fire:', ':fire:']",[EM]fire[EM]nesting dolls[EM]fire[EM],"[':fire:', ':nesting_dolls:', ':fire:']",3,False
138,hot doll,[EM]nail polish[EM]woman blond hair[EM],1.0,0,emoji_annotations_text,"[':nail_polish:', ':woman_blond_hair:']",[EM]woman blond hair[EM]nail polish[EM],"[':woman_blond_hair:', ':nail_polish:']",2,False
139,hot doll,[EM]fire[EM]nesting dolls[EM],1.0,0,emoji_annotations_text,"[':fire:', ':nesting_dolls:']",[EM]nesting dolls[EM]fire[EM],"[':nesting_dolls:', ':fire:']",2,False
140,hot doll,[EM]keycap 1[EM]nesting dolls[EM]Japanese dolls[EM],1.0,0,emoji_annotations_text,"[':keycap_1:', ':nesting_dolls:', ':Japanese_dolls:']",[EM]nesting dolls[EM]keycap 1[EM]Japanese dolls[EM],"[':nesting_dolls:', ':keycap_1:', ':Japanese_dolls:']",3,False
141,hot doll,[EM]fire[EM]teddy bear[EM],1.0,0,emoji_annotations_text,"[':fire:', ':teddy_bear:']",[EM]teddy bear[EM]fire[EM],"[':teddy_bear:', ':fire:']",2,False
142,hot doll,[EM]hot springs[EM]nesting dolls[EM],1.0,0,emoji_annotations_text,"[':hot_springs:', ':nesting_dolls:']",[EM]nesting dolls[EM]hot springs[EM],"[':nesting_dolls:', ':hot_springs:']",2,False
143,hot doll,[EM]hot face[EM]teddy bear[EM],1.0,0,emoji_annotations_text,"[':hot_face:', ':teddy_bear:']",[EM]teddy bear[EM]hot face[EM],"[':teddy_bear:', ':hot_face:']",2,False
144,hot doll,[EM]hot pepper[EM]Japanese dolls[EM],0.5,1,baseline_text,"[':hot_pepper:', ':Japanese_dolls:']",[EM]Japanese dolls[EM]hot pepper[EM],"[':Japanese_dolls:', ':hot_pepper:']",2,False
145,hot doll,[EM]hot pepper[EM]person playing water polo[EM],0.1,2,semineg_text,"[':hot_pepper:', ':person_playing_water_polo:']",[EM]person playing water polo[EM]hot pepper[EM],"[':person_playing_water_polo:', ':hot_pepper:']",2,False
146,hot doll,[EM]hot pepper[EM]cook[EM],0.1,2,semineg_text,"[':hot_pepper:', ':cook:']",[EM]cook[EM]hot pepper[EM],"[':cook:', ':hot_pepper:']",2,False
147,hot doll,[EM]hot springs[EM]person shrugging[EM],0.1,2,semineg_text,"[':hot_springs:', ':person_shrugging:']",[EM]person shrugging[EM]hot springs[EM],"[':person_shrugging:', ':hot_springs:']",2,False
148,hot doll,[EM]hot pepper[EM]shopping cart[EM],0.1,2,semineg_text,"[':hot_pepper:', ':shopping_cart:']",[EM]shopping cart[EM]hot pepper[EM],"[':shopping_cart:', ':hot_pepper:']",2,False
149,hot doll,[EM]hot springs[EM]face with thermometer[EM],0.1,2,semineg_text,"[':hot_springs:', ':face_with_thermometer:']",[EM]face with thermometer[EM]hot springs[EM],"[':face_with_thermometer:', ':hot_springs:']",2,False
150,hot doll,[EM]hot springs[EM]oncoming fist[EM],0.1,2,semineg_text,"[':hot_springs:', ':oncoming_fist:']",[EM]oncoming fist[EM]hot springs[EM],"[':oncoming_fist:', ':hot_springs:']",2,False
151,hot doll,[EM]fire[EM]anxious face with sweat[EM],0.1,2,semineg_text,"[':fire:', ':anxious_face_with_sweat:']",[EM]anxious face with sweat[EM]fire[EM],"[':anxious_face_with_sweat:', ':fire:']",2,False
152,hot doll,[EM]oncoming automobile[EM]military helmet[EM],0.05,3,randneg_text,"[':oncoming_automobile:', ':military_helmet:']",[EM]military helmet[EM]oncoming automobile[EM],"[':military_helmet:', ':oncoming_automobile:']",2,False
153,hot water,[EM]hot springs[EM]sweat droplets[EM],1.0,0,emoji_annotations_text,"[':hot_springs:', ':sweat_droplets:']",[EM]sweat droplets[EM]hot springs[EM],"[':sweat_droplets:', ':hot_springs:']",2,False
154,hot water,[EM]hot face[EM]potable water[EM],1.0,0,emoji_annotations_text,"[':hot_face:', ':potable_water:']",[EM]potable water[EM]hot face[EM],"[':potable_water:', ':hot_face:']",2,False
155,hot water,[EM]hot springs[EM]droplet[EM],1.0,0,emoji_annotations_text,"[':hot_springs:', ':droplet:']",[EM]droplet[EM]hot springs[EM],"[':droplet:', ':hot_springs:']",2,False
156,hot water,[EM]fire[EM]sweat droplets[EM],1.0,0,emoji_annotations_text,"[':fire:', ':sweat_droplets:']",[EM]sweat droplets[EM]fire[EM],"[':sweat_droplets:', ':fire:']",2,False
157,hot water,[EM]hot springs[EM]droplet[EM]potable water[EM],1.0,0,emoji_annotations_text,"[':hot_springs:', ':droplet:', ':potable_water:']",[EM]droplet[EM]hot springs[EM]potable water[EM],"[':droplet:', ':hot_springs:', ':potable_water:']",3,False
158,hot water,[EM]hot springs[EM]potable water[EM],1.0,0,emoji_annotations_text,"[':hot_springs:', ':potable_water:']",[EM]potable water[EM]hot springs[EM],"[':potable_water:', ':hot_springs:']",2,False
159,hot water,[EM]hot springs[EM]droplet[EM],1.0,0,emoji_annotations_text,"[':hot_springs:', ':droplet:']",[EM]droplet[EM]hot springs[EM],"[':droplet:', ':hot_springs:']",2,False
160,hot water,[EM]name badge[EM]sweat droplets[EM],1.0,0,emoji_annotations_text,"[':name_badge:', ':sweat_droplets:']",[EM]sweat droplets[EM]name badge[EM],"[':sweat_droplets:', ':name_badge:']",2,False
161,hot water,[EM]hot pepper[EM]person playing water polo[EM],0.5,1,baseline_text,"[':hot_pepper:', ':person_playing_water_polo:']",[EM]person playing water polo[EM]hot pepper[EM],"[':person_playing_water_polo:', ':hot_pepper:']",2,False
162,hot water,[EM]hot pepper[EM]Japanese dolls[EM],0.1,2,semineg_text,"[':hot_pepper:', ':Japanese_dolls:']",[EM]Japanese dolls[EM]hot pepper[EM],"[':Japanese_dolls:', ':hot_pepper:']",2,False
163,hot water,[EM]hot pepper[EM]cook[EM],0.1,2,semineg_text,"[':hot_pepper:', ':cook:']",[EM]cook[EM]hot pepper[EM],"[':cook:', ':hot_pepper:']",2,False
164,hot water,[EM]hot springs[EM]person shrugging[EM],0.1,2,semineg_text,"[':hot_springs:', ':person_shrugging:']",[EM]person shrugging[EM]hot springs[EM],"[':person_shrugging:', ':hot_springs:']",2,False
165,hot water,[EM]hot pepper[EM]shopping cart[EM],0.1,2,semineg_text,"[':hot_pepper:', ':shopping_cart:']",[EM]shopping cart[EM]hot pepper[EM],"[':shopping_cart:', ':hot_pepper:']",2,False
166,hot water,[EM]hot springs[EM]face with thermometer[EM],0.1,2,semineg_text,"[':hot_springs:', ':face_with_thermometer:']",[EM]face with thermometer[EM]hot springs[EM],"[':face_with_thermometer:', ':hot_springs:']",2,False
167,hot water,[EM]hot springs[EM]oncoming fist[EM],0.1,2,semineg_text,"[':hot_springs:', ':oncoming_fist:']",[EM]oncoming fist[EM]hot springs[EM],"[':oncoming_fist:', ':hot_springs:']",2,False
168,hot water,[EM]fire[EM]anxious face with sweat[EM],0.1,2,semineg_text,"[':fire:', ':anxious_face_with_sweat:']",[EM]anxious face with sweat[EM]fire[EM],"[':anxious_face_with_sweat:', ':fire:']",2,False
169,hot water,[EM]kiss person person medium-light skin tone medium skin tone[EM]Tristan da Cunha[EM],0.05,3,randneg_text,"[':kiss_person_person_medium-light_skin_tone_medium_skin_tone:', ':Tristan_da_Cunha:']",[EM]Tristan da Cunha[EM]kiss person person medium-light skin tone medium skin tone[EM],"[':Tristan_da_Cunha:', ':kiss_person_person_medium-light_skin_tone_medium_skin_tone:']",2,False
170,hot stove,[EM]thermometer[EM]hot springs[EM]cooking[EM],1.0,0,emoji_annotations_text,"[':thermometer:', ':hot_springs:', ':cooking:']",[EM]hot springs[EM]thermometer[EM]cooking[EM],"[':hot_springs:', ':thermometer:', ':cooking:']",3,False
171,hot stove,[EM]hot springs[EM]cooking[EM],1.0,0,emoji_annotations_text,"[':hot_springs:', ':cooking:']",[EM]cooking[EM]hot springs[EM],"[':cooking:', ':hot_springs:']",2,False
172,hot stove,[EM]hot springs[EM]control knobs[EM]fire[EM],1.0,0,emoji_annotations_text,"[':hot_springs:', ':control_knobs:', ':fire:']",[EM]control knobs[EM]hot springs[EM]fire[EM],"[':control_knobs:', ':hot_springs:', ':fire:']",3,False
173,hot stove,[EM]fire[EM]cooking[EM],1.0,0,emoji_annotations_text,"[':fire:', ':cooking:']",[EM]cooking[EM]fire[EM],"[':cooking:', ':fire:']",2,False
174,hot stove,[EM]hot face[EM]cooking[EM]fire[EM],1.0,0,emoji_annotations_text,"[':hot_face:', ':cooking:', ':fire:']",[EM]cooking[EM]hot face[EM]fire[EM],"[':cooking:', ':hot_face:', ':fire:']",3,False
175,hot stove,[EM]hot springs[EM]fire[EM],1.0,0,emoji_annotations_text,"[':hot_springs:', ':fire:']",[EM]fire[EM]hot springs[EM],"[':fire:', ':hot_springs:']",2,False
176,hot stove,[EM]fire[EM]hot springs[EM],1.0,0,emoji_annotations_text,"[':fire:', ':hot_springs:']",[EM]hot springs[EM]fire[EM],"[':hot_springs:', ':fire:']",2,False
177,hot stove,[EM]name badge[EM]thermometer[EM]fondue[EM],1.0,0,emoji_annotations_text,"[':name_badge:', ':thermometer:', ':fondue:']",[EM]thermometer[EM]name badge[EM]fondue[EM],"[':thermometer:', ':name_badge:', ':fondue:']",3,False
178,hot stove,[EM]hot pepper[EM]cook[EM],0.5,1,baseline_text,"[':hot_pepper:', ':cook:']",[EM]cook[EM]hot pepper[EM],"[':cook:', ':hot_pepper:']",2,False
179,hot stove,[EM]hot pepper[EM]Japanese dolls[EM],0.1,2,semineg_text,"[':hot_pepper:', ':Japanese_dolls:']",[EM]Japanese dolls[EM]hot pepper[EM],"[':Japanese_dolls:', ':hot_pepper:']",2,False
180,hot stove,[EM]hot pepper[EM]person playing water polo[EM],0.1,2,semineg_text,"[':hot_pepper:', ':person_playing_water_polo:']",[EM]person playing water polo[EM]hot pepper[EM],"[':person_playing_water_polo:', ':hot_pepper:']",2,False
181,hot stove,[EM]hot springs[EM]person shrugging[EM],0.1,2,semineg_text,"[':hot_springs:', ':person_shrugging:']",[EM]person shrugging[EM]hot springs[EM],"[':person_shrugging:', ':hot_springs:']",2,False
182,hot stove,[EM]hot pepper[EM]shopping cart[EM],0.1,2,semineg_text,"[':hot_pepper:', ':shopping_cart:']",[EM]shopping cart[EM]hot pepper[EM],"[':shopping_cart:', ':hot_pepper:']",2,False
183,hot stove,[EM]hot springs[EM]face with thermometer[EM],0.1,2,semineg_text,"[':hot_springs:', ':face_with_thermometer:']",[EM]face with thermometer[EM]hot springs[EM],"[':face_with_thermometer:', ':hot_springs:']",2,False
184,hot stove,[EM]hot springs[EM]oncoming fist[EM],0.1,2,semineg_text,"[':hot_springs:', ':oncoming_fist:']",[EM]oncoming fist[EM]hot springs[EM],"[':oncoming_fist:', ':hot_springs:']",2,False
185,hot stove,[EM]fire[EM]anxious face with sweat[EM],0.1,2,semineg_text,"[':fire:', ':anxious_face_with_sweat:']",[EM]anxious face with sweat[EM]fire[EM],"[':anxious_face_with_sweat:', ':fire:']",2,False
186,hot stove,[EM]five-thirty[EM]video game[EM],0.05,3,randneg_text,"[':five-thirty:', ':video_game:']",[EM]video game[EM]five-thirty[EM],"[':video_game:', ':five-thirty:']",2,False
187,hot topic,[EM]fire[EM]speaker high volume[EM]speaking head[EM]speaking head[EM]thinking face[EM]thinking face[EM]thumbs up[EM]thumbs down[EM],1.0,0,emoji_annotations_text,"[':fire:', ':speaker_high_volume:', ':speaking_head:', ':speaking_head:', ':thinking_face:', ':thinking_face:', ':thumbs_up:', ':thumbs_down:']",[EM]speaker high volume[EM]fire[EM]speaking head[EM]speaking head[EM]thinking face[EM]thinking face[EM]thumbs up[EM]thumbs down[EM],"[':speaker_high_volume:', ':fire:', ':speaking_head:', ':speaking_head:', ':thinking_face:', ':thinking_face:', ':thumbs_up:', ':thumbs_down:']",8,False
188,hot topic,[EM]star-struck[EM]speech balloon[EM],1.0,0,emoji_annotations_text,"[':star-struck:', ':speech_balloon:']",[EM]speech balloon[EM]star-struck[EM],"[':speech_balloon:', ':star-struck:']",2,False
189,hot topic,[EM]sun[EM]studio microphone[EM]speaking head[EM],1.0,0,emoji_annotations_text,"[':sun:', ':studio_microphone:', ':speaking_head:']",[EM]studio microphone[EM]sun[EM]speaking head[EM],"[':studio_microphone:', ':sun:', ':speaking_head:']",3,False
190,hot topic,[EM]fire[EM]fire[EM]fire[EM]fire[EM]newspaper[EM],1.0,0,emoji_annotations_text,"[':fire:', ':fire:', ':fire:', ':fire:', ':newspaper:']",[EM]fire[EM]fire[EM]fire[EM]fire[EM]newspaper[EM],"[':fire:', ':fire:', ':fire:', ':fire:', ':newspaper:']",5,False
191,hot topic,[EM]fire[EM]speech balloon[EM],1.0,0,emoji_annotations_text,"[':fire:', ':speech_balloon:']",[EM]speech balloon[EM]fire[EM],"[':speech_balloon:', ':fire:']",2,False
192,hot topic,[EM]fire[EM]speaking head[EM],1.0,0,emoji_annotations_text,"[':fire:', ':speaking_head:']",[EM]speaking head[EM]fire[EM],"[':speaking_head:', ':fire:']",2,False
