,query,relevant_doc,relevant_score,set_name
1193,little man,[EM]man walking[EM]backhand index pointing down light skin tone[EM],0.8520731925964355,baseline
1194,little man,[EM]boy[EM]flexed biceps[EM],0.8476009964942932,baseline
1195,little man,[EM]man light skin tone[EM]pinching hand light skin tone[EM],0.9963462352752686,baseline
1196,little man,[EM]man blond hair[EM]pinching hand[EM],0.24456262588500977,baseline
1197,little man,[EM]man[EM]call me hand[EM],0.4508599638938904,baseline
1198,low bow,[EM]woman bowing[EM]down-right arrow[EM],0.9902063608169556,baseline
1199,low bow,[EM]backhand index pointing down[EM]ribbon[EM],0.9808335900306702,baseline
1200,low bow,[EM]person bowing[EM]woman bowing[EM]man bowing[EM],0.9969837665557861,baseline
1201,low bow,[EM]person bowing[EM]down-right arrow[EM]woman bowing[EM]man bowing[EM],0.9957554936408997,baseline
1202,low bow,[EM]man bowing[EM]down arrow[EM],0.9886457920074463,baseline
1203,low bow,[EM]man bowing[EM]woman bowing[EM],0.997174859046936,baseline
1204,low bow,[EM]woman bowing light skin tone[EM]red triangle pointed down[EM],0.7223851084709167,baseline
1205,low bow,[EM]bow and arrow[EM]speaker low volume[EM],0.4556208848953247,baseline
1206,low ceiling,[EM]house[EM]down-right arrow[EM],0.582196831703186,baseline
1207,low ceiling,[EM]house[EM]backhand index pointing down[EM],0.880328357219696,baseline
1208,low ceiling,[EM]houses[EM]down-right arrow[EM],0.7839763164520264,baseline
1209,low ceiling,[EM]TOP arrow[EM]down arrow[EM],0.9876548051834106,baseline
1210,low ceiling,[EM]collision[EM]house[EM],0.969668447971344,baseline
1211,low ceiling,[EM]office building[EM]red triangle pointed down[EM],0.7099896669387817,baseline
1212,low ceiling,[EM]office building[EM]speaker low volume[EM],0.30811819434165955,baseline
1213,low cloud,[EM]cloud[EM]down-right arrow[EM],0.9868428111076355,baseline
1214,low cloud,[EM]cloud[EM]backhand index pointing down[EM],0.9914194941520691,baseline
1215,low cloud,[EM]foggy[EM]cloud[EM],0.6131522059440613,baseline
1216,low cloud,[EM]fog[EM]down-right arrow[EM],0.7357832789421082,baseline
1217,low cloud,[EM]cloud[EM]down arrow[EM],0.9907093644142151,baseline
1218,low cloud,[EM]sun behind large cloud[EM]cloud[EM],0.7934132814407349,baseline
1219,low cloud,[EM]cloud[EM]cross mark[EM],0.61775141954422,baseline
1220,low cloud,[EM]cloud[EM]red triangle pointed down[EM],0.9697719216346741,baseline
1221,low cloud,[EM]cloud[EM]speaker low volume[EM],0.23468221724033356,baseline
1222,low furniture,[EM]couch and lamp[EM]down-right arrow[EM],0.9837598204612732,baseline
1223,low furniture,[EM]chair[EM]red triangle pointed down[EM]couch and lamp[EM],0.9934864044189453,baseline
1224,low furniture,[EM]chair[EM]chair[EM]down arrow[EM],0.9941526651382446,train
1225,low furniture,[EM]seat[EM]down-right arrow[EM]bed[EM],0.9654347896575928,baseline
1226,low furniture,[EM]chair[EM]down arrow[EM],0.985054075717926,baseline
1227,low furniture,[EM]bed[EM]cross mark[EM],0.665142834186554,baseline
1228,low furniture,[EM]couch and lamp[EM]red triangle pointed down[EM],0.9906359314918518,baseline
1229,low furniture,[EM]couch and lamp[EM]speaker low volume[EM],0.4781424105167389,baseline
1230,low hill,[EM]snow-capped mountain[EM]down-right arrow[EM],0.7475309371948242,baseline
1231,low hill,[EM]mountain[EM]backhand index pointing down[EM],0.995625913143158,baseline
1232,low hill,[EM]snow-capped mountain[EM]down arrow[EM]snow-capped mountain[EM],0.9835261702537537,baseline
1233,low hill,[EM]down arrow[EM]snow-capped mountain[EM],0.9976744055747986,train
1234,low hill,[EM]snow-capped mountain[EM]down arrow[EM],0.9881569743156433,test
1235,low hill,[EM]mount fuji[EM]red triangle pointed down[EM],0.7051319479942322,baseline
1236,low hill,[EM]foggy[EM]speaker low volume[EM],0.13833770155906677,baseline
1237,low price,[EM]label[EM]down-right arrow[EM],0.9644959568977356,baseline
1238,low price,[EM]money bag[EM]chart decreasing[EM]money bag[EM],0.9660655856132507,baseline
1239,low price,[EM]money-mouth face[EM]money-mouth face[EM]money-mouth face[EM]red envelope[EM],0.22361178696155548,test
1240,low price,[EM]heavy dollar sign[EM]down-right arrow[EM]money with wings[EM],0.9970141053199768,baseline
1241,low price,[EM]label[EM]down arrow[EM]heavy dollar sign[EM],0.9942256808280945,baseline
1242,low price,[EM]money-mouth face[EM]heavy dollar sign[EM]money-mouth face[EM],0.9105179309844971,baseline
1243,low price,[EM]heavy dollar sign[EM]down arrow[EM],0.9961864352226257,baseline
1244,low price,[EM]label[EM]red triangle pointed down[EM],0.8921568393707275,baseline
1245,low price,[EM]label[EM]speaker low volume[EM],0.0742839127779007,baseline
1246,low reservoir,[EM]national park[EM]down-right arrow[EM],0.988491415977478,baseline
1247,low reservoir,[EM]down arrow[EM]national park[EM],0.9640776515007019,baseline
1248,low reservoir,[EM]prohibited[EM]sweat droplets[EM]prohibited[EM],0.9859336018562317,baseline
1249,low reservoir,[EM]mount fuji[EM]down-right arrow[EM],0.9904420971870422,baseline
1250,low reservoir,[EM]woman rowing boat[EM]down arrow[EM]water wave[EM],0.8769916892051697,baseline
1251,low reservoir,[EM]crocodile[EM]national park[EM],0.9749821424484253,baseline
1252,low reservoir,[EM]down-right arrow[EM]first quarter moon face[EM],0.6974810361862183,baseline
1253,low reservoir,[EM]national park[EM]red triangle pointed down[EM],0.9896222949028015,baseline
1254,low reservoir,[EM]fountain pen[EM]speaker low volume[EM],0.18942901492118835,baseline
1255,low sun,[EM]sun[EM]down-right arrow[EM],0.8813877105712891,baseline
1256,low sun,[EM]sun with face[EM]backhand index pointing down[EM],0.9433298707008362,baseline
1257,low sun,[EM]sun[EM]down-right arrow[EM]sun with face[EM]sun behind large cloud[EM]dim button[EM],0.9180599451065063,baseline
1258,low sun,[EM]dim button[EM]down arrow[EM],0.9419747591018677,baseline
1259,low sun,[EM]ice[EM]droplet[EM]snowflake[EM],0.5048332810401917,baseline
1260,low sun,[EM]sun[EM]chart decreasing[EM],0.8619958758354187,baseline
1261,low sun,[EM]sun[EM]red triangle pointed down[EM],0.9601613879203796,baseline
1262,low sun,[EM]sun[EM]speaker low volume[EM],0.43992578983306885,baseline
1263,low supply,[EM]chart decreasing[EM]down-right arrow[EM],0.9858500957489014,baseline
1264,low supply,[EM]package[EM]chart decreasing[EM],0.8544897437095642,baseline
1265,low supply,[EM]thumbs down[EM]down-right arrow[EM]slightly frowning face[EM]frowning face with open mouth[EM],0.2429017573595047,baseline
1266,low supply,[EM]chart decreasing[EM]down arrow[EM],0.9851178526878357,baseline
1267,low supply,[EM]shopping bags[EM]face screaming in fear[EM]shopping cart[EM],0.1909845620393753,baseline
1268,low supply,[EM]keycap 0[EM]down arrow[EM],0.9865850210189819,baseline
1269,low supply,[EM]package[EM]red triangle pointed down[EM],0.9909362196922302,baseline
1270,low supply,[EM]electric plug[EM]speaker low volume[EM],0.13528680801391602,baseline
1271,puzzling statement,[EM]thinking face[EM]face with spiral eyes[EM],0.2326282560825348,baseline
1272,puzzling statement,[EM]red question mark[EM]speech balloon[EM]red question mark[EM]face with spiral eyes[EM],0.9669134020805359,baseline
1273,puzzling statement,[EM]red question mark[EM]speaking head[EM]exclamation question mark[EM]thinking face[EM]person shrugging[EM],0.9945443868637085,baseline
1274,puzzling statement,[EM]red question mark[EM]face with monocle[EM],0.6448440551757812,baseline
1275,puzzling statement,[EM]exclamation question mark[EM]exclamation question mark[EM]red question mark[EM]white question mark[EM]woman shrugging[EM]person shrugging[EM]man shrugging[EM],0.990877091884613,test
1276,puzzling statement,[EM]face with raised eyebrow[EM]face with spiral eyes[EM]red question mark[EM],0.6096981763839722,baseline
1277,puzzling statement,[EM]speaking head[EM]woman shrugging[EM],0.22053702175617218,baseline
1278,remarkable sight,[EM]star-struck[EM]exploding head[EM],0.9978527426719666,baseline
1279,remarkable sight,[EM]exploding head[EM]star-struck[EM]fireworks[EM],0.9975541234016418,baseline
1280,remarkable sight,[EM]hundred points[EM]astonished face[EM]smiling face with hearts[EM]eyes[EM],0.9921312928199768,baseline
1281,remarkable sight,[EM]eyes[EM]national park[EM]check mark button[EM],0.6133111119270325,baseline
1282,remarkable sight,[EM]national park[EM]star-struck[EM],0.9431214928627014,baseline
1283,remarkable sight,[EM]moon viewing ceremony[EM]eyes[EM],0.9946876764297485,baseline
1284,remarkable sight,[EM]framed picture[EM]eyes[EM],0.2035388946533203,baseline
1285,right answer,[EM]page facing up[EM]check mark[EM]writing hand[EM],0.7057845592498779,baseline
1286,right answer,[EM]writing hand[EM]right arrow[EM]check mark button[EM],0.9510546922683716,baseline
1287,right answer,[EM]memo[EM]check mark button[EM],0.9744237661361694,baseline
1288,right answer,[EM]red question mark[EM]thinking face[EM]memo[EM]light bulb[EM]pencil[EM]check mark[EM],0.30862322449684143,baseline
1289,right answer,[EM]thumbs up[EM]woman raising hand[EM]check mark button[EM],0.9838048219680786,baseline
1290,right answer,[EM]person raising hand[EM]right arrow[EM],0.3763032555580139,baseline
1291,right bank,[EM]national park[EM]backhand index pointing right[EM],0.7319868206977844,baseline
1292,right bank,[EM]bank[EM]backhand index pointing right[EM],0.9976718425750732,baseline
1293,right bank,[EM]bank[EM]right arrow[EM]money bag[EM],0.9946271777153015,baseline
1294,right bank,[EM]bank[EM]check mark button[EM],0.996179461479187,baseline
1295,right bank,[EM]bank[EM]check mark[EM],0.9979182481765747,baseline
1296,right bank,[EM]bank[EM]thumbs up[EM]money bag[EM]money bag[EM]money bag[EM],0.9970361590385437,baseline
1297,right bank,[EM]bank[EM]thumbs up[EM]money with wings[EM]chart increasing with yen[EM],0.9957940578460693,baseline
1298,right bank,[EM]bank[EM]down-right arrow[EM],0.5090183019638062,baseline
1299,right decision,[EM]light bulb[EM]check mark[EM]woman[EM]thumbs up[EM],0.993208110332489,baseline
1300,right decision,[EM]handshake[EM]right arrow[EM],0.7180183529853821,baseline
1301,right decision,[EM]brain[EM]check mark button[EM],0.9931854009628296,baseline
1302,right decision,[EM]thought balloon[EM]thinking face[EM]light bulb[EM]chart increasing[EM],0.99346524477005,baseline
1303,right decision,[EM]check mark button[EM]thinking face[EM],0.9929757714271545,baseline
1304,right decision,[EM]call me hand[EM]down-right arrow[EM],0.40597227215766907,baseline
1305,right hand,[EM]backhand index pointing right[EM]raised hand[EM],0.9947887659072876,baseline
1306,right hand,[EM]hand with fingers splayed[EM]backhand index pointing right[EM],0.9503224492073059,baseline
1307,right hand,[EM]hand with fingers splayed[EM]right arrow[EM],0.9799273610115051,baseline
1308,right hand,[EM]raised back of hand[EM]backhand index pointing right[EM],0.9349510073661804,baseline
1309,right hand,[EM]waving hand[EM]backhand index pointing right[EM],0.9070208668708801,baseline
1310,right hand,[EM]check mark[EM]backhand index pointing right[EM],0.8156507611274719,baseline
1311,right hand,[EM]raised back of hand[EM]palms up together[EM],0.6313290596008301,baseline
1312,right hand,[EM]raised hand[EM]down-right arrow[EM],0.32783815264701843,baseline
1313,right man,[EM]man[EM]check mark[EM],0.9901841878890991,baseline
1314,right man,[EM]man[EM]check mark[EM]two hearts[EM],0.9878234267234802,baseline
1315,right man,[EM]man[EM]right arrow[EM]OK hand[EM],0.6582484841346741,baseline
1316,right man,[EM]person in suit levitating[EM]thumbs up[EM],0.9474610090255737,baseline
1317,right man,[EM]man[EM]thumbs up[EM],0.9380426406860352,baseline
1318,right man,[EM]man light skin tone blond hair[EM]backhand index pointing right[EM],0.40061044692993164,baseline
1319,right man,[EM]smiling face with heart-eyes[EM]woman[EM]man[EM]check mark[EM],0.991500973701477,baseline
1320,right man,[EM]family man woman boy boy[EM]kiss woman man[EM],0.7147963643074036,baseline
1321,right man,[EM]man[EM]up-right arrow[EM],0.40728622674942017,baseline
1322,right road,[EM]motorway[EM]backhand index pointing right[EM],0.8882590532302856,baseline
1323,right road,[EM]motorway[EM]right arrow[EM],0.9567623734474182,baseline
1324,right road,[EM]motorway[EM]check mark button[EM],0.9929966926574707,baseline
1325,right road,[EM]motorway[EM]check mark[EM],0.9952619671821594,baseline
1326,right road,[EM]motorway[EM]automobile[EM]check mark[EM],0.8561818599700928,baseline
1327,right road,[EM]up-right arrow[EM]motorway[EM],0.6045433282852173,baseline
1328,right side,[EM]woman tipping hand[EM]right arrow[EM],0.9888970851898193,baseline
1329,right side,[EM]person standing[EM]backhand index pointing right[EM],0.7966930270195007,baseline
1330,right side,[EM]backhand index pointing right[EM]bust in silhouette[EM],0.9459455013275146,baseline
1331,right side,[EM]people holding hands[EM]right arrow[EM]backhand index pointing left[EM],0.970342755317688,baseline
1332,right side,[EM]raised back of hand[EM]down-right arrow[EM],0.47921231389045715,baseline
1333,right thing,[EM]thumbs up[EM]check mark[EM],0.9924947619438171,baseline
1334,right thing,[EM]hundred points[EM]right arrow[EM],0.8782708644866943,baseline
1335,right thing,[EM]check mark button[EM]thumbs up[EM],0.9813064336776733,baseline
1336,right thing,[EM]check mark[EM]speaking head[EM],0.7728005647659302,baseline
1337,right thing,[EM]thumbs up[EM]grinning face[EM],0.8828257322311401,baseline
1338,right thing,[EM]jeans[EM]up-right arrow[EM],0.37140125036239624,baseline
1339,short flight,[EM]airplane[EM]shorts[EM],0.988097071647644,baseline
1340,short flight,[EM]airplane[EM]smiling face with tear[EM],0.9954177737236023,baseline
1341,short flight,[EM]airplane[EM]hourglass not done[EM],0.9792722463607788,baseline
1342,short flight,[EM]airplane[EM]hourglass not done[EM]airplane departure[EM]airplane arrival[EM],0.9983270764350891,baseline
1343,short flight,[EM]airplane[EM]pinching hand[EM],0.9947676062583923,baseline
1344,short flight,[EM]pinching hand[EM]airplane departure[EM]hourglass done[EM]airplane arrival[EM],0.9990494251251221,baseline
1345,short flight,[EM]airplane arrival[EM]airplane departure[EM],0.9973943829536438,baseline
1346,short flight,[EM]airplane[EM]tram car[EM],0.10479804873466492,baseline
1347,short hair,[EM]woman light skin tone red hair[EM]shorts[EM],0.6337345242500305,baseline
1348,short hair,[EM]right arrow[EM]woman getting haircut[EM]woman red hair[EM],0.9956203699111938,baseline
1349,short hair,[EM]curly hair[EM]pinching hand[EM],0.9940890669822693,baseline
1350,short hair,[EM]woman curly hair[EM]woman red hair[EM]person curly hair[EM],0.9959627985954285,baseline
1351,short hair,[EM]woman getting haircut[EM]pinching hand[EM],0.9934088587760925,baseline
1352,short hair,[EM]woman curly hair[EM]man curly hair[EM],0.9868723154067993,baseline
1353,short hair,[EM]man blond hair[EM]aerial tramway[EM],0.4100719690322876,baseline
1354,short holiday,[EM]beach with umbrella[EM]shorts[EM],0.9891515970230103,baseline
1355,short holiday,[EM]pinching hand[EM]smiling face with tear[EM]airplane[EM]shinto shrine[EM],0.9953874349594116,baseline
1356,short holiday,[EM]beach with umbrella[EM]hourglass not done[EM]airplane[EM]luggage[EM],0.9946444034576416,baseline
1357,short holiday,[EM]beach with umbrella[EM]hourglass done[EM],0.9841887354850769,baseline
1358,short holiday,[EM]desert island[EM]left-right arrow[EM]bottle with popping cork[EM]person getting massage[EM]person in steamy room[EM]person in lotus position[EM],0.5448893308639526,baseline
1359,short holiday,[EM]beach with umbrella[EM]pinching hand[EM],0.9841861128807068,baseline
1360,short holiday,[EM]luggage[EM]pinching hand[EM]baggage claim[EM],0.7705944180488586,baseline
1361,short holiday,[EM]airplane arrival[EM]airplane departure[EM],0.7653176188468933,baseline
1362,short holiday,[EM]menorah[EM]tram[EM],0.08337442576885223,baseline
1363,short life,[EM]alien[EM]shorts[EM],0.9462300539016724,baseline
1364,short life,[EM]skull and crossbones[EM]pinching hand[EM],0.7996217012405396,baseline
1365,short life,[EM]one o’clock[EM]hourglass not done[EM]woman white hair[EM]older person[EM],0.9932023882865906,baseline
1366,short life,[EM]grinning face[EM]waving hand[EM]hourglass done[EM],0.8806554079055786,baseline
1367,short life,[EM]anatomical heart[EM]hourglass not done[EM]beating heart[EM],0.9913679957389832,baseline
1368,short life,[EM]backhand index pointing right[EM]family man woman girl girl[EM]skull[EM]family man woman girl[EM],0.9940201640129089,baseline
1369,short life,[EM]older person[EM]baby[EM]coffin[EM]hourglass done[EM]pinching hand[EM],0.9974709153175354,baseline
1370,short life,[EM]coffin[EM]hourglass done[EM],0.992933988571167,baseline
1371,short life,[EM]pensive face[EM]tram[EM],0.10087503492832184,baseline
1372,short money,[EM]dollar banknote[EM]shorts[EM],0.9877173900604248,baseline
1373,short money,[EM]heavy dollar sign[EM]pinching hand[EM],0.8910814523696899,baseline
1374,short money,[EM]money bag[EM]cross mark[EM],0.995736300945282,baseline
1375,short money,[EM]money bag[EM]cross mark button[EM],0.9869524836540222,baseline
1376,short money,[EM]money with wings[EM]person shrugging[EM]money with wings[EM]money with wings[EM],0.9790990948677063,baseline
1377,short money,[EM]dollar banknote[EM]pinching hand[EM],0.9740663766860962,baseline
1378,short money,[EM]money with wings[EM]money bag[EM]pensive face[EM],0.9864845275878906,baseline
1379,short money,[EM]pound banknote[EM]pinching hand[EM],0.9867403507232666,baseline
1380,short money,[EM]money bag[EM]tram car[EM],0.14427345991134644,baseline
1381,short month,[EM]spiral calendar[EM]shorts[EM],0.9924853444099426,baseline
1382,short month,[EM]calendar[EM]pinching hand[EM],0.9920253753662109,baseline
1383,short month,[EM]spiral calendar[EM]hourglass not done[EM],0.9839325547218323,baseline
1384,short month,[EM]spiral calendar[EM]hourglass done[EM],0.9585893154144287,baseline
1385,short month,[EM]spiral calendar[EM]hourglass not done[EM]calendar[EM],0.9850907921791077,baseline
1386,short month,[EM]calendar[EM]SOON arrow[EM],0.9066277146339417,baseline
1387,short month,[EM]hourglass done[EM]pinching hand[EM]spiral calendar[EM],0.9978399276733398,baseline
1388,short month,[EM]calendar[EM]hourglass done[EM],0.9961804151535034,baseline
1389,short month,[EM]calendar[EM]tram[EM],0.4851762056350708,baseline
1390,short ration,[EM]cooked rice[EM]shorts[EM],0.9656856656074524,baseline
1391,short ration,[EM]roasted sweet potato[EM]pinching hand[EM]bread[EM]egg[EM],0.98636794090271,baseline
1392,short ration,[EM]potato[EM]pinching hand[EM]roasted sweet potato[EM]cooked rice[EM],0.9942235350608826,baseline
1393,short ration,[EM]shallow pan of food[EM]cross mark button[EM],0.44339850544929504,baseline
1394,short ration,[EM]cooked rice[EM]fast down button[EM]steaming bowl[EM],0.6887433528900146,baseline
1395,short ration,[EM]bread[EM]pinching hand[EM],0.9714880585670471,baseline
1396,short ration,[EM]sheaf of rice[EM]pinching hand[EM],0.9554688334465027,baseline
1397,short ration,[EM]potato[EM]pinching hand[EM],0.5770142674446106,baseline
1398,short ration,[EM]shallow pan of food[EM]tram[EM],0.45598143339157104,baseline
1399,short smokestack,[EM]passenger ship[EM]shorts[EM]dashing away[EM],0.9970421195030212,baseline
1400,short smokestack,[EM]factory[EM]pinching hand[EM],0.6303693652153015,baseline
1401,short smokestack,[EM]dashing away[EM]ship[EM],0.9912776350975037,baseline
1402,short smokestack,[EM]lungs[EM]hot springs[EM]dashing away[EM],0.9935243129730225,baseline
1403,short smokestack,[EM]nut and bolt[EM]pinching hand[EM]gear[EM],0.25095826387405396,baseline
1404,short smokestack,[EM]ship[EM]pinching hand[EM],0.9880001544952393,baseline
1405,short smokestack,[EM]cigarette[EM]pinching hand[EM]package[EM],0.9937333464622498,baseline
1406,short smokestack,[EM]factory[EM]aerial tramway[EM],0.08859904855489731,baseline
1407,short story,[EM]open book[EM]shorts[EM],0.9800458550453186,baseline
1408,short story,[EM]orange book[EM]pinching hand[EM]open book[EM],0.9940688014030457,baseline
1409,short story,[EM]closed book[EM]hourglass not done[EM],0.8939244151115417,baseline
1410,short story,[EM]notebook with decorative cover[EM]hourglass done[EM],0.9896271228790283,baseline
1411,short story,[EM]open book[EM]watch[EM],0.07448678463697433,baseline
1412,short story,[EM]speaking head[EM]pinching hand[EM],0.7812411785125732,baseline
1413,short story,[EM]speaking head[EM]pinching hand[EM]open book[EM],0.9625847339630127,baseline
1414,short story,[EM]open book[EM]hourglass done[EM],0.9217258095741272,baseline
1415,short story,[EM]closed book[EM]tram[EM],0.456655889749527,baseline
1416,short supply,[EM]electric plug[EM]shorts[EM],0.2759416997432709,baseline
1417,short supply,[EM]light bulb[EM]pinching hand[EM]high voltage[EM],0.9945481419563293,baseline
1418,short supply,[EM]pencil[EM]cross mark[EM]axe[EM]wrench[EM],0.993394136428833,baseline
1419,short supply,[EM]potable water[EM]cross mark button[EM],0.2673548460006714,baseline
1420,short supply,[EM]coat[EM]fast down button[EM]woman’s clothes[EM]t-shirt[EM]jeans[EM],0.9928137063980103,baseline
1421,short supply,[EM]warning[EM]double exclamation mark[EM]bread[EM],0.8354833722114563,baseline
1422,short supply,[EM]cross mark[EM]hut[EM],0.9887487888336182,baseline
1423,short supply,[EM]package[EM]pinching hand[EM],0.9845123291015625,baseline
1424,short supply,[EM]paintbrush[EM]aerial tramway[EM],0.41283828020095825,baseline
1425,sound advice,[EM]speaking head[EM]speaker high volume[EM],0.7665601372718811,baseline
1426,sound advice,[EM]speaking head[EM]thumbs up[EM],0.8721916079521179,baseline
1427,sound advice,[EM]deaf man[EM]speaking head[EM]hundred points[EM],0.9933530688285828,baseline
1428,sound advice,[EM]studio microphone[EM]thumbs up light skin tone[EM]speaking head[EM],0.6961438655853271,baseline
1429,sound advice,[EM]speaking head[EM]boy[EM]woman[EM]thinking face[EM]thumbs up[EM],0.7449854016304016,baseline
1430,sound advice,[EM]deaf woman[EM]thumbs up[EM],0.8840663433074951,baseline
1431,sound advice,[EM]speech balloon[EM]ear[EM],0.7596535682678223,baseline
1432,sound advice,[EM]bell[EM]speaker high volume[EM],0.08261321485042572,baseline
1433,sound approach,[EM]speaker high volume[EM]brain[EM]person walking[EM],0.9442980885505676,baseline
1434,sound approach,[EM]fast-forward button[EM]thumbs up[EM],0.38117554783821106,baseline
1435,sound approach,[EM]light bulb[EM]hundred points[EM],0.952114462852478,baseline
1436,sound approach,[EM]person walking[EM]speaker high volume[EM],0.9853788614273071,baseline
1437,sound approach,[EM]right arrow[EM]speaker low volume[EM]right arrow curving down[EM],0.990702748298645,baseline
1438,sound approach,[EM]magnifying glass tilted left[EM]boy[EM]memo[EM],0.9801682829856873,baseline
1439,sound approach,[EM]writing hand[EM]thumbs up[EM]bookmark tabs[EM],0.8852267265319824,baseline
1440,sound approach,[EM]clipboard[EM]ear[EM],0.9943088293075562,baseline
1441,sound approach,[EM]right arrow curving up[EM]speaker high volume[EM],0.5803871154785156,baseline
1442,sound explanation,[EM]deaf woman[EM]speaking head[EM],0.8738331198692322,baseline
1443,sound explanation,[EM]brain[EM]thinking face[EM]speaker high volume[EM]speaking head[EM]smiling face[EM]thumbs up[EM],0.9948119521141052,baseline
1444,sound explanation,[EM]speaking head[EM]thumbs up[EM],0.9027038216590881,baseline
1445,sound explanation,[EM]ear[EM]speaking head[EM]thumbs up[EM],0.987877368927002,baseline
1446,sound explanation,[EM]brain[EM]thinking face[EM]speaking head[EM]slightly smiling face[EM]OK button[EM],0.9936948418617249,baseline
1447,sound explanation,[EM]speaking head[EM]speaker low volume[EM],0.7079903483390808,baseline
1448,sound explanation,[EM]speaking head[EM]teacher[EM],0.8288701772689819,baseline
1449,sound explanation,[EM]deaf woman[EM]person raising hand[EM]thumbs up[EM],0.833147406578064,baseline
1450,sound explanation,[EM]speaking head[EM]ear[EM],0.9760419130325317,baseline
1451,sound explanation,[EM]ghost[EM]speaker high volume[EM],0.08914472907781601,baseline
1452,sound thrashing,[EM]oncoming fist[EM]speaker high volume[EM],0.4453868865966797,baseline
1453,sound thrashing,[EM]wastebasket[EM]thumbs up[EM],0.6826462149620056,baseline
1454,sound thrashing,[EM]wastebasket[EM]speaking head[EM],0.9360224604606628,baseline
1455,sound thrashing,[EM]boxing glove[EM]speaker high volume[EM],0.9896471500396729,baseline
1456,sound thrashing,[EM]wastebasket[EM]speaker low volume[EM]litter in bin sign[EM],0.991631031036377,baseline
1457,sound thrashing,[EM]broom[EM]pouting face[EM]loudly crying face[EM],0.9936946034431458,baseline
1458,sound thrashing,[EM]person gesturing NO[EM]speaker high volume[EM],0.4365685284137726,baseline
1459,sound thrashing,[EM]wastebasket[EM]ear[EM],0.9945881962776184,baseline
1460,sound thrashing,[EM]wastebasket[EM]speaker high volume[EM],0.8302727937698364,baseline
1461,thick cream,[EM]soft ice cream[EM]ice cream[EM],0.998223066329956,baseline
1462,thick cream,[EM]canned food[EM]soft ice cream[EM]soft ice cream[EM]soft ice cream[EM]soft ice cream[EM]soft ice cream[EM],0.9957861304283142,baseline
1463,thick cream,[EM]flexed biceps[EM]lotion bottle[EM],0.9748848676681519,baseline
1464,thick cream,[EM]soft ice cream[EM]straight ruler[EM]soft ice cream[EM],0.995048999786377,baseline
1465,thick cream,[EM]ice cream[EM]goblin[EM],0.47018149495124817,baseline
1466,thick fog,[EM]see-no-evil monkey[EM]airplane[EM],0.9910094141960144,baseline
1467,thick fog,[EM]eye[EM]dashing away[EM]fog[EM],0.998750627040863,baseline
1468,thick fog,[EM]fog[EM]fog[EM]foggy[EM],0.9993314146995544,train
1469,thick fog,[EM]fog[EM]straight ruler[EM]fog[EM]fog[EM]foggy[EM]foggy[EM],0.9944480061531067,baseline
1470,thick fog,[EM]face in clouds[EM]fog[EM],0.7837596535682678,baseline
1471,thick fog,[EM]fog[EM]goblin[EM],0.03767438605427742,baseline
1472,thick smoke,[EM]dashing away[EM]volcano[EM],0.9748216271400452,baseline
1473,thick smoke,[EM]dashing away[EM]dashing away[EM]dashing away[EM]face with steam from nose[EM]volcano[EM]cigarette[EM]face with steam from nose[EM],0.9959198832511902,train
1474,thick smoke,[EM]eye[EM]dashing away[EM]cross mark[EM],0.9969425797462463,baseline
1475,thick smoke,[EM]cigarette[EM]dashing away[EM],0.9985135197639465,baseline
1476,thick smoke,[EM]volcano[EM]volcano[EM]volcano[EM]face with medical mask[EM],0.9983012676239014,train
1477,thick smoke,[EM]dashing away[EM]dashing away[EM]fog[EM]fog[EM],0.5626459717750549,validate
1478,thick smoke,[EM]dashing away[EM]fire[EM]dashing away[EM]dashing away[EM]dashing away[EM],0.9970990419387817,baseline
1479,thick smoke,[EM]cigarette[EM]goblin[EM],0.4842072129249573,baseline
1480,thick soup,[EM]pot of food[EM]pot of food[EM]thumbs up[EM],0.9978872537612915,train
1481,thick soup,[EM]soft ice cream[EM]canned food[EM],0.7379770874977112,baseline
1482,thick soup,[EM]bowl with spoon[EM]sweat droplets[EM],0.9720930457115173,baseline
1483,thick soup,[EM]pot of food[EM]raising hands[EM],0.7328155636787415,baseline
1484,thick soup,[EM]bowl with spoon[EM]straight ruler[EM],0.6448619961738586,baseline
1485,thick soup,[EM]spoon[EM]goblin[EM],0.3414958715438843,baseline
1486,thin air,[EM]leaf fluttering in wind[EM]pinching hand[EM],0.8054711222648621,test
1487,thin air,[EM]dashing away[EM]face with spiral eyes[EM],0.3399004340171814,baseline
1488,thin air,[EM]pinching hand[EM]leaf fluttering in wind[EM],0.824813723564148,validate
1489,thin air,[EM]straight ruler[EM]pinching hand[EM]dashing away[EM],0.9897884726524353,baseline
1490,thin air,[EM]wind face[EM]pinched fingers light skin tone[EM],0.8171757459640503,baseline
1491,thin air,[EM]helicopter[EM]cocktail glass[EM],0.3085179328918457,baseline
1492,thin line,[EM]writing hand[EM]pinching hand[EM],0.9672951102256775,baseline
1493,thin line,[EM]pencil[EM]hot springs[EM]memo[EM],0.5225368142127991,baseline
1494,thin line,[EM]straight ruler[EM]pinching hand[EM],0.9902169704437256,baseline
1495,thin line,[EM]pinching hand[EM]straight ruler[EM]chart decreasing[EM],0.8840964436531067,baseline
1496,thin line,[EM]pen[EM]pinching hand[EM],0.9930166006088257,baseline
1497,thin line,[EM]straight ruler[EM]pinching hand[EM]minus[EM],0.9945576190948486,baseline
